id_student,regularity_cv,last_minute_ratio,self_initiation_rate,deep_session_share,score_gain_rate,social_evenness,route_entropy,IMI_v1
28418,0.7819524795213435,0.36363636363636365,0.608,1.0,1.0,0.045454545454545456,0.6958137210641043,0.6421224442394795
28787,0.8189957958888054,0.3220338983050848,0.3155737704918033,0.9830508474576272,1.0,0.3728813559322034,0.7919302876273725,0.6577808508146995
28808,0.7824500773782458,0.38888888888888884,0.514018691588785,1.0,1.0,0.4444444444444444,0.8585624063240747,0.7126235012320628
28897,0.8485077702107353,0.2222222222222222,0.5871212121212122,0.9629629629629629,1.0,0.18518518518518517,0.9262925473007095,0.6760417000004325
28952,0.8668143319308947,0.41666666666666663,0.37777777777777777,1.0,1.0,0.16666666666666666,0.7897141217645397,0.6596627949723637
29144,0.8114240379569381,0.1544715447154471,0.6366863905325444,0.975609756097561,0.75,0.2845528455284553,0.7348937417888133,0.6210911880885369
29335,0.8840986986279229,0.23043478260869565,0.44342973110096395,0.9826086956521739,0.7272727272727273,0.9565217391304348,0.8343959811650368,0.7226803365082793
29411,0.7828063858759138,0.27472527472527475,0.5449101796407185,0.945054945054945,1.0,0.3516483516483517,0.9064445045609532,0.686512805929451
29420,0.7526212008144055,0.16326530612244894,0.36140350877192984,0.8979591836734694,0.8571428571428571,0.42857142857142855,0.8059562503911042,0.6095599622125205
29639,0.9522131879807021,0.2841328413284133,0.2383877159309021,0.966789667896679,0.9166666666666666,0.9261992619926199,0.7819556729462253,0.7237635735346012
29764,0.816720827030069,0.1910112359550562,0.396969696969697,0.9887640449438202,0.75,0.056179775280898875,0.7108089235406294,0.5586363576743102
29769,0.8064331454544372,0.3098591549295775,0.5772946859903382,0.9859154929577465,0.8,0.30985915492957744,0.8795210061726193,0.6669832343477565
29820,0.788941317832914,0.1869918699186992,0.48383838383838385,0.991869918699187,0.8333333333333334,0.5040650406504065,0.8938766103376232,0.6689880678015067
29985,0.8150279762674618,0.15384615384615385,0.41923076923076924,0.9615384615384616,0.625,0.28846153846153844,0.782094759894772,0.5778856656055938
30091,0.8091230336974978,0.171875,0.358600583090379,0.96875,0.4444444444444444,0.40625,0.80027324604002,0.5656166153246202
30096,0.7732642953353407,0.2962962962962963,0.5142857142857142,1.0,0.75,0.018518518518518517,0.7325025881176328,0.5835524875076432
30268,0.856279474915961,0.8333333333333334,0.4473684210526316,1.0,,0.75,0.7250125574907771,0.7686656311321172
30531,0.3276239927640725,0.33333333333333337,0.4301994301994302,0.9259259259259259,1.0,0.7592592592592593,0.866967279720068,0.6633298887431557
30549,0.8012820559379775,0.23809523809523814,0.5671641791044776,0.9523809523809523,,0.047619047619047616,0.6846895866293503,0.5485385099611739
30850,0.8099378288265554,0.3307692307692308,0.2573913043478261,0.9538461538461539,0.25,0.25384615384615383,0.7715299409252139,0.5181886589373048
31014,0.7993233869748005,0.2978723404255319,0.08522727272727272,0.9361702127659575,0.75,0.6595744680851063,0.5638632785973613,0.5845758513680044
31107,0.9050220905964272,0.21052631578947367,0.1848184818481848,0.9760765550239234,0.5,0.8947368421052632,0.6261444833584543,0.613903538388818
31161,0.8517460516167298,0.23783783783783785,0.4479578392621871,0.9945945945945946,0.625,0.0972972972972973,0.8414617231193124,0.5851279062468514
31173,0.7998783977332691,0.1228070175438597,0.5,0.9824561403508771,1.0,0.40350877192982454,0.8490801448034232,0.665390067480179
31205,0.7664980044535059,0.34615384615384615,0.362962962962963,1.0,0.6666666666666666,0.6153846153846154,0.7808023463608537,0.6483526345689216
31269,0.8650502216633034,0.5111111111111111,0.5785123966942148,0.9777777777777777,1.0,0.6888888888888889,0.8627218197911554,0.7834374594180645
31296,0.7994674143762235,0.2325581395348837,0.6092436974789915,0.9767441860465116,0.7272727272727273,0.09302325581395349,0.7996103948020707,0.6054171164750518
31600,0.7691531546923331,0.368421052631579,0.36507936507936506,0.9473684210526315,1.0,0.8421052631578947,0.6148154696570921,0.7009918180386993
31604,0.8428754162899672,0.1869918699186992,0.5173453996983409,0.959349593495935,1.0,0.5772357723577236,0.7314937143503271,0.6878988237301419
31663,0.9316067874041336,0.19819819819819817,0.1987012987012987,0.972972972972973,0.6,0.972972972972973,0.5545140408450616,0.632709467299234
31849,0.8285169442540427,0.2875,0.1589041095890411,1.0,0.8,0.8,0.6373855306232572,0.6446152263523344
32221,0.8030751808209008,0.16666666666666663,0.5589225589225589,0.9583333333333334,0.5,0.3333333333333333,0.8727537836988842,0.5990121223965253
32239,0.8700363432606077,0.33333333333333337,0.2974137931034483,0.9803921568627451,0.2857142857142857,0.49019607843137253,0.7635849671009669,0.5743815654009657
32327,0.7765275138553009,0.2666666666666667,0.4666666666666667,0.9333333333333333,1.0,0.6666666666666666,0.7330419456249834,0.691843256116231
32885,0.806458332054094,0.30000000000000004,0.5795454545454546,0.9142857142857143,1.0,0.35714285714285715,0.757288055778772,0.6735314876866988
32930,0.849902507462624,0.23076923076923073,0.7286821705426356,0.9230769230769231,1.0,0.0,0.6354522728301424,0.6239833006687937
33387,0.7834292994516898,0.18181818181818177,0.5543478260869565,1.0,1.0,0.3181818181818182,0.8279447138935885,0.6665316913474622
33600,0.8513391909790449,0.6190476190476191,0.6029411764705882,0.9523809523809523,,0.2857142857142857,0.8727475901006113,0.6973618024488503
33666,0.832324798883131,0.18181818181818177,0.1059190031152648,1.0,0.6666666666666666,0.9393939393939394,0.4599187719620479,0.5980059088341759
33681,0.7405394751221156,0.34615384615384615,0.7788018433179723,1.0,0.3333333333333333,0.19230769230769232,0.7853112028154532,0.5966353418643447
33796,0.7733463279450843,0.19999999999999996,0.6077348066298343,0.8444444444444444,1.0,0.2,0.7713300339250045,0.628122230420624
33897,0.8476428157760136,0.0,0.8405797101449275,0.8,0.3333333333333333,0.2,0.6660614489786685,0.5268024726047061
33915,0.8110094481108163,0.21875,0.5601577909270217,0.96875,0.7272727272727273,0.3359375,0.9595749800447234,0.6544932066221841
33930,0.8044041481258423,0.3472222222222222,0.3669724770642202,0.9166666666666666,0.8,0.3055555555555556,0.8266090765793827,0.6239185923162699
34068,0.8383253773331201,0.36363636363636365,0.3954802259887006,0.9090909090909091,1.0,0.14545454545454545,0.7758234839762732,0.632544415068559
34087,0.8099249911310585,0.339622641509434,0.4885844748858447,0.9433962264150944,0.16666666666666666,0.39622641509433965,0.7945825195237579,0.5627148478894566
34229,0.8066580639647949,0.21999999999999997,0.3897058823529412,1.0,0.5,0.54,0.794491128624374,0.6072650107060157
34293,0.8307996614702639,0.25,0.5409836065573771,1.0,1.0,0.5833333333333334,0.8718352848987251,0.7252788408942428
34353,0.7585683600643924,0.125,0.1346153846153846,0.9375,0.4444444444444444,0.9375,0.6398902553493051,0.5682169206390751
34431,0.6201193944630943,0.46153846153846156,0.23076923076923078,0.9230769230769231,,0.8461538461538461,0.6749776295686759,0.6261059142617054
34653,0.861779573705802,0.30000000000000004,0.6666666666666666,0.9,1.0,0.3,0.8338582133067405,0.6946149219541727
34662,0.8197749285702205,0.2692307692307693,0.5862068965517241,0.6923076923076923,1.0,0.07692307692307693,0.7499296835742177,0.5991961495939572
34731,0.7387203232617363,0.2727272727272727,0.589622641509434,0.8484848484848485,1.0,0.45454545454545453,0.8416246683380739,0.6779607441238314
34756,0.8863275795376037,0.18181818181818177,0.24285714285714285,0.9090909090909091,1.0,0.6363636363636364,0.6892374211296779,0.6493849815424502
34863,0.8321779616613861,0.1578947368421053,0.24444444444444444,0.8421052631578947,0.7,0.2631578947368421,0.7522343312413228,0.5417163760119994
35001,0.7689497635256419,0.1428571428571429,0.625,0.8571428571428571,1.0,0.07142857142857142,0.6699639371815136,0.5907631817336754
35340,0.8068468390107458,0.21212121212121215,0.4585152838427948,0.9494949494949495,1.0,0.32323232323232326,0.8342569256227621,0.6549239333321124
35355,0.7585462538296774,0.2466666666666667,0.44576877234803336,0.9733333333333334,0.875,0.41333333333333333,0.811105547266363,0.6462505581110582
35502,0.8253973953371446,0.53125,0.7820069204152249,1.0,,0.25,0.7589183941765723,0.6912621183214903
35508,0.7881392709400538,0.2676056338028169,0.4684959349593496,1.0,1.0,0.44366197183098594,0.8895756254725959,0.6939254910008289
35544,0.8095957826185767,0.18811881188118806,0.5701275045537341,0.9306930693069307,0.9090909090909091,0.26732673267326734,0.9090891612200298,0.6548631387635195
35747,0.8332093614272147,0.38095238095238093,0.5227272727272727,0.9523809523809523,,0.7142857142857143,0.9002189408159104,0.7172957704315742
35796,0.8471187134009763,0.4838709677419355,0.5515463917525774,0.967741935483871,,0.5483870967741935,0.8512827074666216,0.708324635436696
35812,0.9792261998066123,0.0,0.18181818181818182,0.6666666666666666,,0.6666666666666666,0.5171906265846945,0.5019280569238037
35860,0.6876308100710422,0.22388059701492535,0.5555555555555556,0.9850746268656716,0.6666666666666666,0.22388059701492538,0.9411100514922106,0.6119712720972854
36347,0.7029694293770206,0.16981132075471694,0.6509240246406571,1.0,0.8,0.0660377358490566,0.7412784015550891,0.5901458445966485
36385,0.8235827382089185,0.4901960784313726,0.26885245901639343,0.9411764705882353,1.0,0.9411764705882353,0.747230262822856,0.7446020685222872
37298,0.7831261345771602,0.1954022988505747,0.6036036036036037,0.9655172413793104,0.7,0.3793103448275862,0.8684091236535322,0.6421955352702524
37622,0.756737128371077,0.17948717948717952,0.2833333333333333,0.9230769230769231,0.5555555555555556,0.6666666666666666,0.777096018986552,0.5917075436396125
37652,0.7967609923427839,0.2222222222222222,0.4560669456066946,1.0,0.5,0.09259259259259259,0.767125499510435,0.5478240360392469
38053,0.8515500001184072,0.29370629370629375,0.40387275242047027,0.9370629370629371,1.0,0.6503496503496503,0.6693354974266217,0.686553875869197
38234,0.7399823206202516,0.4444444444444444,0.2926829268292683,0.8888888888888888,0.8333333333333334,0.2222222222222222,0.7600495312440566,0.5973719525117808
38711,0.7397670371347593,0.3571428571428571,0.6774193548387096,1.0,1.0,0.07142857142857142,0.7533586601304016,0.6570166400964712
38941,,,,,,,,
39208,0.8495469626014672,0.21875,0.48857142857142855,0.9375,0.75,0.48125,0.8071186797214973,0.6475338672706277
39411,0.8406651416656983,0.4,0.41379310344827586,0.9333333333333333,,0.4666666666666667,0.7428912492556501,0.6328915823949374
39427,0.7268182514458867,0.1428571428571429,0.6363636363636364,1.0,,0.14285714285714285,0.7711660081128254,0.5700103636061057
39655,0.868095763398522,0.20588235294117652,0.21910112359550563,0.9411764705882353,0.8,0.47058823529411764,0.7465382808264978,0.6073403180920078
39660,0.7224107562394052,0.31081081081081086,0.4804270462633452,0.8918918918918919,0.6666666666666666,0.3918918918918919,0.8253414165746157,0.6127772114769466
39882,0.7406838920438561,0.13636363636363635,0.6346666666666667,0.9545454545454546,0.7,0.25,0.7847934622612774,0.600150444554413
40184,0.8114812805933317,0.20805369127516782,0.46375,0.87248322147651,0.8333333333333334,0.6241610738255033,0.8123360274965671,0.660799804000059
40333,0.9163870671247208,0.8,0.6111111111111112,0.9333333333333333,,0.26666666666666666,0.8342813814342666,0.7269632599450163
40419,0.8008679611807575,0.25,0.5576923076923077,1.0,1.0,0.525,0.8790675119287338,0.7160896829716855
40508,0.8561667086652925,1.0,0.4827586206896552,0.8,,0.4,0.7065867837969223,0.7075853521919783
40563,0.8013731924660268,0.2833333333333333,0.5559322033898305,0.9333333333333333,1.0,0.45,0.8332122372132624,0.6938834713908266
40604,0.7010286748346983,0.39622641509433965,0.5431472081218274,0.8301886792452831,0.8333333333333334,0.07547169811320754,0.7933348800988111,0.5961044126916429
40857,0.6898140492221005,0.3157894736842105,0.6538461538461539,0.9473684210526315,,0.42105263157894735,0.8875417039058642,0.6525687388816513
40878,0.7602768695272668,0.21590909090909094,0.500805152979066,0.9772727272727273,0.7272727272727273,0.5,0.935069855624071,0.6595152033692785
41060,0.7666111084815048,0.11764705882352944,0.705607476635514,1.0,0.9,0.14705882352941177,0.8041765884791373,0.6344430079927282
41414,0.8212501235343647,0.24242424242424243,0.44329896907216493,0.9090909090909091,0.625,0.25757575757575757,0.8295817855952299,0.5897459696132383
41489,0.8854304173305695,0.5,0.5357142857142857,1.0,,0.3333333333333333,0.76333098625122,0.6696348371049013
41547,0.8366515024962121,0.2295081967213115,0.5807692307692308,0.9180327868852459,1.0,0.09836065573770492,0.755794307281388,0.6313023828415848
42552,0.8133142226365264,0.28985507246376807,0.5171821305841925,1.0,0.5454545454545454,0.7101449275362319,0.9218170911522924,0.6853954271182224
42616,0.7749050679350837,0.21472392638036808,0.3093145869947276,0.9815950920245399,0.8181818181818182,0.9325153374233128,0.7997249395767468,0.6901372526452283
42638,0.9146777228853161,0.25,0.35392217418159355,0.9920634920634921,0.8333333333333334,0.9087301587301587,0.7841126816376122,0.7195485089759294
42668,0.8108439641766216,0.2870370370370371,0.5834482758620689,0.9629629629629629,0.8181818181818182,0.42592592592592593,0.8517248026206915,0.6771606838238753
42746,0.8453290071529733,0.23287671232876717,0.4787154592979836,0.9680365296803652,0.4,0.8310502283105022,0.9197204569332176,0.6679611991005443
42818,0.8505059165239266,0.75,0.43010752688172044,1.0,,0.7,0.7581199572455767,0.7481222334418707
43273,0.7558096466498292,0.12121212121212122,0.6169665809768637,1.0,0.7272727272727273,0.22727272727272727,0.8332599861340206,0.6116848270740414
43284,0.7696600898426762,0.3125,0.5308056872037915,0.9583333333333334,1.0,0.3229166666666667,0.9421349432620545,0.6909072457583603
43430,0.8550835282316124,0.26582278481012656,0.5105551211884285,1.0,0.9090909090909091,0.6329113924050633,0.9168594130487536,0.7271890212535561
43564,0.7967782833459606,0.1785714285714286,0.5373134328358209,1.0,0.6666666666666666,0.32142857142857145,0.8751094310389773,0.6251239734124895
43958,0.8184548629761053,0.33333333333333337,0.4140386571719227,0.989247311827957,0.6,0.8494623655913979,0.8151133865395734,0.6885214167771843
45423,0.7195851064626482,0.16249999999999998,0.6387832699619772,1.0,0.8181818181818182,0.4125,0.9126935697825389,0.6663205377698546
45462,0.785300852353849,0.2222222222222222,0.5943661971830986,0.9111111111111111,1.0,0.23333333333333334,0.7076919728423625,0.6362893841494254
45642,0.8323262606613501,0.21904761904761905,0.4538606403013183,0.9904761904761905,0.25,0.47619047619047616,0.7367595638619745,0.5655229643627041
45664,0.7582860160435388,0.24444444444444446,0.6226415094339622,0.9777777777777777,0.9333333333333333,0.16666666666666666,0.8995219944686889,0.6575245345954874
46016,0.5620412340116991,0.42105263157894735,0.6161137440758294,0.8947368421052632,0.0,0.2894736842105263,0.8427311756052712,0.518021330226791
46048,,0.0,0.6666666666666666,0.0,,0.0,0.5068841419420068,0.2347101617217347
46148,0.7839999313659419,0.1869918699186992,0.6195652173913043,0.975609756097561,0.6363636363636364,0.17073170731707318,0.8546473641043274,0.6039870689369347
46605,0.9009590830857543,0.19711538461538458,0.19822485207100593,0.9038461538461539,0.625,0.7403846153846154,0.6794652735778093,0.6064279089401035
46705,0.7507800052226576,0.3561643835616438,0.5619047619047619,0.958904109589041,0.6666666666666666,0.1643835616438356,0.7680967096808893,0.6038428854670708
46753,0.7745944767336191,0.2674418604651163,0.6741154562383612,1.0,1.0,0.27906976744186046,0.816401955994911,0.6873747881248384
46812,0.832427072233141,0.19999999999999996,0.3404255319148936,0.9333333333333333,,0.4,0.7392558503889457,0.5742402979783857
46844,0.8485818380470149,0.21739130434782605,0.4642857142857143,0.7391304347826086,1.0,0.391304347826087,0.7559014280898081,0.6309421524827227
47061,0.693528542775479,0.050000000000000044,0.7549019607843137,1.0,1.0,0.05,0.5892802885005936,0.5911015417229123
47063,0.8606045148762913,0.2068965517241379,0.575,0.8275862068965517,1.0,0.0,0.6873920518445508,0.5939256179059331
47855,0.7708469981553159,0.16666666666666663,0.25,1.0,0.8,0.0,0.25945346707299494,0.4638524474135682
47861,0.8706714454381941,0.2587064676616916,0.4396192742415229,0.9651741293532339,0.9090909090909091,0.8308457711442786,0.8580556196972832,0.7331662309467305
47891,0.8535998172836335,0.2857142857142857,0.6909090909090909,1.0,1.0,0.0,0.715845331580773,0.649438360783969
47924,1.0,0.5,0.38461538461538464,1.0,1.0,1.0,0.5558745603897033,0.7772128492864411
48040,0.8451332810772285,0.24683544303797467,0.49458483754512633,0.9240506329113924,0.6,0.6518987341772152,0.7818039990799198,0.6491867039755509
48152,0.815279751739008,0.275,0.6123595505617978,1.0,0.8,0.15,0.8958395168100795,0.6497826884444123
48503,0.7656245054710809,0.17948717948717952,0.17857142857142858,0.9230769230769231,0.7777777777777778,0.48717948717948717,0.7397010180374598,0.5787740456573338
48635,0.8573631921389173,0.2360248447204969,0.5715587967183227,0.9813664596273292,0.9166666666666666,0.2484472049689441,0.9103204937467789,0.6745353797982079
49119,0.7768712539026567,0.14912280701754388,0.43857493857493857,0.9824561403508771,0.9,0.3508771929824561,0.8372281670731859,0.6335900714145227
49123,0.829577713098517,0.12903225806451613,0.36231884057971014,1.0,0.375,0.43548387096774194,0.7567398984569869,0.5554503687382103
49670,,1.0,0.4,0.0,,1.0,0.7425718460168674,0.6285143692033734
50069,0.7957175979948931,0.1785714285714286,0.507177033492823,0.8571428571428571,0.8,0.75,0.7825791172021127,0.6673125763434449
50263,0.8436363097341129,0.18902439024390238,0.42301943198804187,0.9878048780487805,0.8461538461538461,0.75,0.8605896202540247,0.7000326394889582
50476,0.8430385316484081,0.24242424242424243,0.5800865800865801,0.9090909090909091,0.6,0.6363636363636364,0.8079614135049976,0.6598521875883961
50487,0.8334412761636769,0.2748091603053435,0.5611729019211324,0.9770992366412213,1.0,0.5114503816793893,0.8685526987623237,0.7180750936390125
50610,0.8587662570450458,1.0,0.6363636363636364,1.0,1.0,0.0,0.4780874357060332,0.7104596184449593
50993,0.8235564039249391,0.26086956521739135,0.13580246913580246,0.9565217391304348,0.75,0.21739130434782608,0.6824028312614875,0.5466491875739831
51030,0.8189181993934416,0.16393442622950816,0.6040100250626567,0.9836065573770492,0.8,0.45901639344262296,0.8576141904976287,0.6695856845718439
51033,0.8120546309206581,0.3620689655172413,0.6027397260273972,0.896551724137931,1.0,0.46551724137931033,0.8122669538450321,0.7073141774039386
51153,0.7737426434100184,0.17821782178217827,0.4089935760171306,0.9702970297029703,0.6666666666666666,0.43564356435643564,0.8338364285514308,0.6096282472124043
51163,0.781542819960377,0.189873417721519,0.6645161290322581,0.9873417721518988,1.0,0.13924050632911392,0.8316971888582705,0.6563159762933483
51301,0.9315050131497691,0.47916666666666663,0.21923076923076923,0.875,,0.9166666666666666,0.583191317124482,0.6674600721397256
51485,0.7926535804045324,0.2068965517241379,0.6075187969924812,0.9885057471264368,0.6363636363636364,0.28735632183908044,0.9072944043304367,0.6323698626829631
51576,0.6758458702191434,0.2857142857142857,0.5054835493519442,0.9904761904761905,0.8666666666666667,0.4380952380952381,0.9078232280369879,0.6671578612229224
51955,0.6898319984831567,0.2028985507246377,0.7464788732394366,0.9565217391304348,1.0,0.014492753623188406,0.6778099569526296,0.6125762674504978
52014,0.7912070800159052,0.10869565217391308,0.4051724137931034,0.9130434782608695,0.9090909090909091,0.06521739130434782,0.8155851939415852,0.5725731597972333
52130,0.8507354792639147,0.20491803278688525,0.5531197301854974,0.9180327868852459,0.75,0.3524590163934426,0.7763368799427706,0.6293717036368225
52275,0.8502417910913573,0.4,0.7037037037037037,0.8,,0.2,0.6817014623525388,0.6059411595245999
52426,0.8928816106556039,0.19999999999999996,0.16129032258064516,0.4,0.75,0.4,0.6940492138666295,0.49974587815755406
52702,0.8215356208967722,0.4666666666666667,0.35789473684210527,0.9333333333333333,0.42857142857142855,0.2,0.7211429136316714,0.5613063857059968
52765,0.8401350554564654,0.30000000000000004,0.413713405238829,0.9789473684210527,1.0,0.7578947368421053,0.6587012151358006,0.7070559687277503
52797,0.8428667148238849,0.19672131147540983,0.18235294117647058,0.9836065573770492,0.7,0.7213114754098361,0.7063734207395479,0.6190332030003141
52899,0.753664388455912,0.23076923076923073,0.4023494860499266,1.0,0.6666666666666666,0.47692307692307695,0.7950069222853379,0.617911395878593
53025,0.8256797496388691,0.23239436619718312,0.24557522123893805,0.9577464788732394,0.75,0.9366197183098591,0.5719870473980427,0.6457146545223045
53136,0.8522483396369526,0.14414414414414412,0.4428399518652226,0.972972972972973,1.0,0.7567567567567568,0.8074945799525349,0.7109223921897978
53166,0.8033485814335204,0.140625,0.5641547861507128,1.0,0.9090909090909091,0.375,0.8287927746206958,0.6601445787565483
53197,0.8585691002960574,0.19999999999999996,0.7727272727272727,0.8,,0.0,0.4787578362271739,0.5183423682084173
53236,0.8920561678202925,1.0,0.6153846153846154,0.8,,0.0,0.4952489106891916,0.6337816156490166
53300,0.8098627594943972,0.2338709677419355,0.312406576980568,0.967741935483871,0.625,0.024193548387096774,0.6535675838278406,0.5180919102736727
53360,0.8397449699240048,0.6666666666666667,0.45454545454545453,0.6666666666666666,,0.3333333333333333,0.7717256786651511,0.6221137949668795
53488,0.8003922612683526,0.23809523809523814,0.43594009983361065,0.9523809523809523,0.8461538461538461,0.7428571428571429,0.8735336386071861,0.6984790255994755
53626,0.8772394633024596,0.75,0.5714285714285714,1.0,,0.0,0.6236939793083307,0.637060335673227
53632,0.7821290933516487,0.1842105263157895,0.7148148148148148,1.0,0.375,0.3157894736842105,0.8303912762435028,0.6003335977728523
53709,0.7862421849648411,0.1585365853658537,0.5506003430531733,1.0,0.4444444444444444,0.4878048780487805,0.8819432811323229,0.6156531024299164
53895,0.7638070341922801,0.19999999999999996,0.7,0.8,,0.0,0.6868621466346055,0.5251115301378143
54062,0.7422312796949857,0.15294117647058825,0.5176767676767676,0.9411764705882353,1.0,0.11764705882352941,0.8615602079602179,0.6190332801734748
54388,,1.0,0.42857142857142855,0.0,,1.0,0.6805793071315421,0.6218301471405941
54391,0.8038831224286732,0.0,0.52,1.0,1.0,0.125,0.7249069309787839,0.596255721915351
54810,0.8173017028146492,0.2676056338028169,0.6655172413793103,0.9295774647887324,0.625,0.04225352112676056,0.7892125728002412,0.5909240195303587
54867,0.8220714615200203,0.5555555555555556,0.46107784431137727,1.0,,0.8888888888888888,0.8579851129059949,0.7642631438636395
54882,0.744273131208926,0.38636363636363635,0.6547619047619048,0.9090909090909091,1.0,0.11363636363636363,0.7557722225353568,0.651985452513871
55013,0.7257574048290549,0.22857142857142854,0.6336633663366337,0.9142857142857143,1.0,0.22857142857142856,0.8599096695472634,0.6558227160202177
55026,0.7741308995393377,0.3076923076923077,0.38016528925619836,0.9743589743589743,0.75,0.28205128205128205,0.8235194514660487,0.6131311720520213
55104,0.802618038208901,0.30666666666666664,0.5836501901140685,0.9866666666666667,1.0,0.6,0.7277810359132864,0.7153403710813698
55242,0.9462922651915893,0.0,0.5555555555555556,1.0,,0.0,0.5605328705569004,0.5103967818840075
55419,0.847344368525432,0.9090909090909091,0.4634146341463415,0.9090909090909091,1.0,0.6363636363636364,0.9117979390009753,0.811014628031172
55450,0.7805241822502754,0.10810810810810811,0.6896551724137931,0.972972972972973,1.0,0.40540540540540543,0.8430930168300091,0.6856798368543663
55968,0.5637089809163127,0.276595744680851,0.1958762886597938,0.9787234042553191,0.4,0.6808510638297872,0.6883358080079578,0.5405844700500031
56340,,0.0,0.0,0.0,,1.0,0.31980828676475004,0.26396165735295
